,user_id,combined_features
178334,33385,33385 329 Paid Searchebbonus5 desktop Web03.0
178336,14258,14258 278 Extensionebbonus5 extension Browser Extension03.0
178337,67186,67186 95 Paid Searchsign up desktop Web03.0
178338,70499,70499 271 Directebbonus5 desktop Web03.0
178339,49922,49922 173 Newsletterkolsong desktop Web03.0
178341,112044,112044 24 Paid Searchsign up desktop Web03.0
178343,232301,232301 11 paid_ins_organicfriend app_ios iOS App010.0
178344,32477,32477 292 Directvisa app_android Android App010.0
178345,115675,115675 239 Paid Searchebbonus5 desktop Web010.0
178346,190293,190293 1 paid_ins_organicpartnership app_android Android App010.0
178347,232648,232648 285 paid_ins_af_bannerebbonus5 app_android Android App010.0
178349,141008,141008 12 paid_ins_organicfriend app_ios iOS App010.0
178350,206634,206634 224 paid_ins_af_bannersign up app_ios iOS App010.0
178352,22318,22318 0 paid_ins_organicfriend app_ios iOS App110.0
178356,121218,121218 174 paid_ins_organicsign up app_android Android App010.0
178357,96086,96086 52 paid_ins_organicsign up app_android Android App010.0
178359,130451,130451 0 paid_ins_organicpartnership app_android Android App110.0
178360,76278,76278 62 paid_ins_organicpartnership app_ios iOS App010.0
178361,213442,213442 232 paid_ins_organicsign up app_android Android App010.0
178364,125607,125607 313 paid_ins_organicebbonus5 app_android Android App010.0
178365,59972,59972 2 paid_ins_Apple Search Adsfriend app_ios iOS App010.0
178366,152834,152834 36 paid_ins_organicsign up app_android Android App010.0
178367,240647,240647 328 paid_ins_organicebbonus5 app_ios iOS App010.0
178371,245947,245947 80 paid_ins_organicfriend app_ios iOS App014.0
178372,250017,250017 243 paid_ins_organicebbonus5 app_android Android App014.0
178376,81021,81021 20 paid_ins_organicfriend app_ios iOS App014.0
178377,48111,48111 0 paid_ins_organicsign up app_ios iOS App114.0
178378,142365,142365 0 paid_ins_organicfriend app_ios iOS App114.0
178379,178616,178616 38 paid_ins_organicsign up app_ios iOS App014.0
178380,7143,7143 281 paid_ins_organicapp5000bonus app_ios iOS App014.0
178381,230287,230287 241 paid_ins_organicebbonus5 app_android Android App014.0
178382,203182,203182 1 paid_ins_organicpartnership app_ios iOS App014.0
178384,212607,212607 30 paid_ins_af_bannerpartnership app_android Android App014.0
178385,115946,115946 168 paid_ins_organicvisa app_ios iOS App014.0
178386,77744,77744 238 Displayebbonus5 mobile_android Web014.0
178388,198604,198604 12 paid_ins_Facebook Adssign up app_android Android App014.0
178389,42217,42217 323 Extensionsign up extension Browser Extension014.0
178390,57132,57132 50 paid_ins_Apple Search Adssign up app_ios iOS App014.0
178393,137895,137895 0 paid_ins_organicsign up app_ios iOS App114.0
178394,201417,201417 0 paid_ins_organicpartnership app_ios iOS App114.0
178397,244531,244531 147 paid_ins_organicsbsong app_ios iOS App014.0
178398,80693,80693 176 paid_ins_organictheedit-app app_ios iOS App014.0
178399,3293,3293 2 paid_ins_organicsign up app_ios iOS App014.0
178400,132229,132229 5 paid_ins_organicfriend app_android Android App014.0
178401,140523,140523 253 paid_ins_organicebbonus5 app_ios iOS App014.0
178402,200700,200700 242 paid_ins_Apple Search Adsebbonus5 app_ios iOS App014.0
178403,239126,239126 160 paid_ins_restrictedsign up app_ios iOS App014.0
178405,189314,189314 1 paid_ins_organicsign up app_ios iOS App014.0
178406,185358,185358 1 paid_ins_organicpartnership app_ios iOS App014.0
178407,45228,45228 125 Directpartnership app_ios iOS App014.0
178408,78711,78711 0 paid_ins_organicsign up app_ios iOS App114.0
178409,277,277 93 paid_ins_af_bannersign up app_android Android App014.0
178410,49973,49973 249 paid_ins_organicebbonus5 app_android Android App014.0
178413,97135,97135 250 paid_ins_organicebbonus5 app_android Android App014.0
178414,240377,240377 77 Directfriend app_android Android App014.0
178415,125089,125089 94 paid_ins_organicfriend app_ios iOS App014.0
178416,243695,243695 228 paid_ins_organicfriend app_ios iOS App014.0
178418,39923,39923 6 paid_ins_organicsign up app_android Android App014.0
178419,21197,21197 2 Directsign up app_ios iOS App014.0
178420,161751,161751 168 paid_ins_organictheedit app_ios iOS App014.0
178422,95790,95790 196 paid_ins_Facebook Adssign up app_ios iOS App014.0
178423,216738,216738 197 paid_ins_organicsign up app_android Android App014.0
178426,187693,187693 0 paid_ins_organicfriend app_ios iOS App114.0
178427,136479,136479 145 paid_ins_organicebbonus5 app_android Android App014.0
178428,71712,71712 82 paid_ins_organicsign up app_android Android App014.0
178430,233629,233629 151 paid_ins_organicebbonus5 app_ios iOS App014.0
178431,60573,60573 10 paid_ins_naversign up app_android Android App014.0
178432,90621,90621 0 paid_ins_organicpartnership app_android Android App114.0
178444,164173,164173 0 Paid Searchsign up desktop Web12.0
178464,76326,76326 148 Extensionfriend extension Browser Extension02.0
178471,77636,77636 204 paid_ins_organicebbonus5 app_ios iOS App02.0
178480,127102,127102 226 Extensionebbonus5 extension Browser Extension02.0
178484,108098,108098 52 Directsign up desktop Web02.0
178488,150388,150388 2 Directpartnership app_android Android App02.0
178491,107014,107014 317 Directebbonus5 desktop Web02.0
178503,218107,218107 296 Displayebbonus5 desktop Web02.0
178506,240272,240272 0 paid_ins_af_bannersign up app_ios iOS App12.0
178507,178188,178188 300 paid_ins_af_bannerebbonus5 app_ios iOS App02.0
178520,93891,93891 252 paid_ins_organicebbonus5 app_ios iOS App02.0
178525,156496,156496 251 Newsletterebbonus5 desktop Web02.0
178527,188640,188640 102 Extensionpartnership extension Browser Extension02.0
178529,106854,106854 301 paid_ins_organicfriend app_android Android App02.0
178531,228414,228414 275 paid_ins_organicebbonus5 app_android Android App02.0
178532,128086,128086 1 paid_ins_Facebook Adssign up app_android Android App02.0
178535,129647,129647 270 Directebbonus5 desktop Web02.0
178536,21161,21161 65 Directsign up app_ios iOS App02.0
178540,79352,79352 293 paid_ins_organicebbonus5 app_android Android App02.0
178545,152611,152611 254 Extensionebbonus5 extension Browser Extension02.0
178546,7983,7983 251 Extensionebbonus5 extension Browser Extension02.0
178547,186961,186961 0 paid_ins_organicfriend app_ios iOS App12.0
178548,201285,201285 0 paid_ins_organicfriend app_android Android App12.0
178551,248010,248010 194 paid_ins_organicsign up app_android Android App02.0
178554,230690,230690 22 paid_ins_organicpartnership app_android Android App02.0
178556,215849,215849 0 paid_ins_organicpartnership app_android Android App12.0
178559,230247,230247 48 paid_ins_organicfriend app_ios iOS App02.0
178561,160183,160183 0 paid_ins_bytedanceglobal_intsign up app_ios iOS App12.0
178568,89388,89388 305 paid_ins_organicebbonus5 app_ios iOS App02.0
178569,41502,41502 12 paid_ins_organicfriend app_ios iOS App02.0
178570,183304,183304 4 paid_ins_organicfriend app_ios iOS App02.0
178574,102886,102886 168 paid_ins_organicsign up app_ios iOS App02.0
178575,223817,223817 0 paid_ins_organicpartnership app_ios iOS App12.0
178576,100190,100190 24 paid_ins_organicpartnership app_android Android App02.0
178577,233807,233807 134 paid_ins_organicsign up app_ios iOS App03.0
178579,13797,13797 206 paid_ins_af_bannerebbonus5 app_ios iOS App03.0
178580,214464,214464 0 Directfriend app_ios iOS App13.0
178591,212286,212286 55 paid_ins_organicpartnership app_ios iOS App03.0
178593,16446,16446 277 Directebbonus5 app_android Android App03.0
178594,194474,194474 155 Directsign up app_ios iOS App03.0
178595,129471,129471 137 Organic Searchfriend desktop Web03.0
178598,156639,156639 1 Directfriend app_android Android App03.0
178600,232100,232100 0 paid_ins_organicfriend app_android Android App13.0
178601,165172,165172 139 Directsign up app_android Android App03.0
178603,30731,30731 243 Paid Searchebbonus5 desktop Web03.0
178605,234006,234006 25 paid_ins_organicfriend app_ios iOS App03.0
178606,213578,213578 256 Directebbonus5 desktop Web03.0
178607,102338,102338 322 Directebbonus5 desktop Web03.0
178608,140882,140882 0 Displaysign up mobile_android Web13.0
178609,187052,187052 39 paid_ins_organicfriend app_ios iOS App03.0
178610,196768,196768 313 Organic Searchebbonus5 desktop Web03.0
178611,119138,119138 260 paid_ins_organicebbonus5 app_ios iOS App03.0
178612,113004,113004 88 paid_ins_organicpartnership app_android Android App00.5
178614,157599,157599 254 paid_ins_organicebbonus5 app_android Android App00.5
178618,62144,62144 154 paid_ins_organicsign up app_ios iOS App00.5
178624,86333,86333 203 paid_ins_organicebbonus5 app_ios iOS App00.5
178625,74488,74488 109 paid_ins_organicpartnership app_ios iOS App00.5
178626,206522,206522 120 paid_ins_organicpartnership app_android Android App00.5
178628,247811,247811 156 paid_ins_organicshinhancard6000 app_android Android App00.5
178629,82173,82173 281 paid_ins_organicebbonus5 app_ios iOS App00.5
178634,245759,245759 192 paid_ins_organicebbonus5 app_android Android App00.5
178636,64427,64427 27 paid_ins_organicpartnership app_android Android App00.5
178637,90597,90597 0 paid_ins_Apple Search Adssign up app_ios iOS App10.5
178638,162208,162208 36 Newsletterpartnership desktop Web00.5
178640,78761,78761 247 Newsletterkakaopush desktop Web00.5
178642,236105,236105 231 paid_ins_organicebbonus5 app_android Android App00.5
178644,149657,149657 250 paid_ins_organicebbonus5 app_android Android App00.5
178646,246313,246313 50 Directsign up app_ios iOS App00.5
178647,141845,141845 166 paid_ins_organicebbonus5 app_ios iOS App00.5
178648,56315,56315 201 paid_ins_organicsign up app_ios iOS App00.5
178649,235916,235916 76 paid_ins_organicsign up app_android Android App00.5
178651,7558,7558 272 paid_ins_organicfriend app_android Android App00.5
178653,7402,7402 22 paid_ins_googleadwords_intsign up app_android Android App00.5
178654,17533,17533 5 Directfriend app_ios iOS App00.5
178656,48926,48926 245 paid_ins_organicebbonus5 app_android Android App00.5
178657,82068,82068 163 paid_ins_organicsamsung10000 app_android Android App00.5
178660,210712,210712 15 paid_ins_organicpartnership app_ios iOS App00.5
178661,111300,111300 28 paid_ins_organicfriend app_ios iOS App00.5
178662,54760,54760 1 paid_ins_organicsign up app_ios iOS App00.5
178663,69721,69721 286 paid_ins_organicebbonus5 app_ios iOS App00.5
178667,246014,246014 158 paid_ins_organicsign up app_android Android App00.5
178669,139589,139589 8 paid_ins_organicfriend app_ios iOS App00.5
178673,161540,161540 256 paid_ins_organicebbonus5 app_android Android App00.5
178674,177501,177501 0 Directsign up app_ios iOS App10.5
178675,64627,64627 25 paid_ins_organicfriend app_ios iOS App00.5
178676,169302,169302 270 paid_ins_organicsign up app_android Android App00.5
178677,150912,150912 53 paid_ins_organicpartnership app_android Android App00.5
178678,242658,242658 106 paid_ins_organicpartnership app_android Android App00.5
178679,23645,23645 89 paid_ins_organicpartnership app_ios iOS App00.5
178680,161284,161284 3 paid_ins_Facebook Adssign up app_android Android App00.5
178681,130923,130923 1 paid_ins_googleadwords_intsign up app_android Android App00.5
178682,226887,226887 98 paid_ins_organicfriend app_android Android App00.5
178683,197751,197751 36 paid_ins_organicfriend app_ios iOS App00.5
178685,166686,166686 265 Referralebbonus5 desktop Web00.5
178687,230211,230211 0 paid_ins_googleadwords_intsign up app_android Android App10.5
178688,153263,153263 143 paid_ins_organicebbonus5 app_ios iOS App00.5
178689,201216,201216 98 paid_ins_af_bannersign up app_android Android App00.5
178690,10594,10594 131 paid_ins_organicvisa app_android Android App00.5
178691,136537,136537 280 Directebbonus5 desktop Web00.5
178692,95124,95124 259 paid_ins_organicebbonus5 app_ios iOS App00.5
178693,26772,26772 34 paid_ins_organicpartnership app_android Android App00.5
178696,38588,38588 189 Directebbonus5 app_android Android App00.5
178697,240586,240586 239 Displaysign up desktop Web00.5
178698,58204,58204 210 paid_ins_organicebbonus5 app_ios iOS App00.5
178699,211327,211327 241 paid_ins_organicsign up app_android Android App00.5
178702,187157,187157 35 Paid Searchfriend desktop Web00.5
178703,181438,181438 0 paid_ins_restrictedsign up app_ios iOS App13.5
178704,160770,160770 280 Newsletterebbonus5 desktop Web03.5
178705,22999,22999 323 Newsletterebbonus5 desktop Web03.5
178706,165356,165356 1 Socialpartnership desktop Web03.5
178707,188095,188095 320 Paid Searchebbonus5 desktop Web03.5
178708,219950,219950 0 paid_ins_organicfriend app_ios iOS App13.5
178710,218055,218055 13 Directfriend desktop Web03.5
178714,113491,113491 288 paid_ins_organicebbonus5 app_ios iOS App03.5
178715,16220,16220 171 paid_ins_organicpartnership app_ios iOS App03.5
178716,223701,223701 0 paid_ins_Apple Search Adssign up app_ios iOS App13.5
178719,184250,184250 0 paid_ins_organicsign up app_ios iOS App13.5
178720,82267,82267 0 paid_ins_organicsign up app_ios iOS App13.5
178721,2295,2295 2 paid_ins_organicfriend app_android Android App03.5
178722,41022,41022 54 paid_ins_organicpartnership app_android Android App03.5
178724,62005,62005 84 paid_ins_organicpartnership app_android Android App03.5
178725,4560,4560 0 paid_ins_googleadwords_intsign up app_android Android App13.5
178727,178820,178820 86 Directsign up app_ios iOS App03.5
178728,159478,159478 247 Paid Searchebbonus5 desktop Web03.5
178731,233700,233700 0 paid_ins_Facebook Adssign up app_android Android App13.5
178734,223715,223715 0 paid_ins_organicfriend app_android Android App13.0
178740,178286,178286 366 Extensionsign up extension Browser Extension03.0
178745,187757,187757 0 paid_ins_organicsign up app_ios iOS App13.0
178747,44836,44836 0 paid_ins_organicfriend app_ios iOS App13.0
178749,142464,142464 1 paid_rtg_criteonew_intfriend app_android Android App03.0
178750,43515,43515 273 Extensionebbonus5 extension Browser Extension03.0
178755,87458,87458 12 paid_ins_naversign up app_ios iOS App03.0
178756,154321,154321 0 paid_ins_organicfriend app_android Android App13.0
178759,106953,106953 0 Directsign up desktop Web13.0
178762,225165,225165 0 paid_ins_organicfriend app_android Android App13.0
178764,90844,90844 21 paid_ins_naversign up app_ios iOS App03.0
178766,236155,236155 1 paid_ins_organicsign up app_ios iOS App03.0
178771,100386,100386 0 paid_ins_googleadwords_intsign up app_android Android App13.0
178772,150350,150350 2 paid_ins_organicpartnership app_ios iOS App03.0
178774,172721,172721 0 Directpartnership app_ios iOS App13.0
178775,127386,127386 266 paid_ins_af_bannerebbonus5 app_android Android App03.0
178776,127153,127153 253 Directebbonus5 app_ios iOS App03.0
178777,203123,203123 202 Extensionvisa extension Browser Extension03.0
178782,230256,230256 5 paid_ins_af_bannersign up app_ios iOS App03.0
178783,157110,157110 1 paid_ins_organicfriend app_android Android App03.0
178784,51336,51336 92 paid_ins_organicpartnership app_android Android App03.0
178785,20659,20659 212 Newsletterebbonus5 desktop Web03.0
178788,112917,112917 1 paid_ins_organicsign up app_ios iOS App03.0
178792,108818,108818 256 paid_ins_organicsign up app_android Android App03.0
178793,140109,140109 0 paid_ins_organicfriend app_android Android App13.0
178794,243017,243017 8 paid_ins_organicfriend app_ios iOS App03.0
178795,23471,23471 63 paid_ins_organicsign up app_android Android App03.0
178796,173244,173244 18 paid_ins_organicpartnership app_ios iOS App03.0
178797,22370,22370 244 paid_ins_organicebbonus5 app_android Android App03.0
178801,9204,9204 107 paid_ins_organicpartnership app_android Android App03.0
178803,229483,229483 173 Organic Searchebbonus5 desktop Web03.0
178805,61978,61978 1 paid_ins_organicfriend app_android Android App03.0
178806,215388,215388 14 paid_ins_organicsign up app_android Android App03.0
178807,159997,159997 300 Newsletterebbonus5 desktop Web03.0
